pid,condition,block,trial,targetGesture,detectedGesture,minTargetLength,detectedLength,error,trialStart,touchStart,touchEnd,animationStart,animationEnd,touchPath
358c16fd-8593-4db9-ad0f-fa69251ac0af,-,1,23,tl,tl,50,66.44053640369822,False,74731.19999998808,75256.29999998212,75337.69999998808,75337.89999997616,76959.69999998808,"[{'touchId': 0, 'x': 204, 'y': 377.6000671386719, 'timestamp': 75257.89999997616}, {'touchId': 0, 'x': 204, 'y': 377.6000671386719, 'timestamp': 75260.59999999404}, {'touchId': 0, 'x': 204, 'y': 377.6000671386719, 'timestamp': 75269}, {'touchId': 0, 'x': 204, 'y': 377.6000671386719, 'timestamp': 75277.39999997616}, {'touchId': 0, 'x': 201.1428680419922, 'y': 373.9427185058594, 'timestamp': 75285.89999997616}, {'touchId': 0, 'x': 197.10491943359375, 'y': 368.6856384277344, 'timestamp': 75288.19999998808}, {'touchId': 0, 'x': 192.64768981933594, 'y': 363.0096740722656, 'timestamp': 75294.09999999404}, {'touchId': 0, 'x': 183.23809814453125, 'y': 350.05731201171875, 'timestamp': 75302.29999998212}, {'touchId': 0, 'x': 173.82850646972656, 'y': 342.66668701171875, 'timestamp': 75310.59999999404}, {'touchId': 0, 'x': 168.07626342773438, 'y': 336.609375, 'timestamp': 75318.79999998212}, {'touchId': 0, 'x': 162.09524536132812, 'y': 330.4382629394531, 'timestamp': 75327.39999997616}, {'touchId': 0, 'x': 159.5811004638672, 'y': 328.19049072265625, 'timestamp': 75335.5}]"
358c16fd-8593-4db9-ad0f-fa69251ac0af,-,1,24,bl,bl,200,225.37298376584795,False,76961.59999999404,77487.69999998808,77755.5,77756,79373,"[{'touchId': 0, 'x': 260.2667541503906, 'y': 357.1428527832031, 'timestamp': 77489.19999998808}, {'touchId': 0, 'x': 260.2667541503906, 'y': 357.1428527832031, 'timestamp': 77499.69999998808}, {'touchId': 0, 'x': 260.2667541503906, 'y': 357.1428527832031, 'timestamp': 77508}, {'touchId': 0, 'x': 252.38095092773438, 'y': 360.0762634277344, 'timestamp': 77515.29999998212}, {'touchId': 0, 'x': 239.42857360839844, 'y': 363.8095397949219, 'timestamp': 77524.59999999404}, {'touchId': 0, 'x': 226.9713592529297, 'y': 368.1905212402344, 'timestamp': 77532.89999997616}, {'touchId': 0, 'x': 219.46652221679688, 'y': 373.3333435058594, 'timestamp': 77541.39999997616}, {'touchId': 0, 'x': 210.4761962890625, 'y': 380, 'timestamp': 77549.69999998808}, {'touchId': 0, 'x': 200.76190185546875, 'y': 388.1142272949219, 'timestamp': 77558}, {'touchId': 0, 'x': 191.35231018066406, 'y': 397.3333435058594, 'timestamp': 77566.19999998808}, {'touchId': 0, 'x': 181.4475555419922, 'y': 407.9237365722656, 'timestamp': 77574.79999998212}, {'touchId': 0, 'x': 171.92373657226562, 'y': 418.8571472167969, 'timestamp': 77582.79999998212}, {'touchId': 0, 'x': 163.92373657226562, 'y': 428.79986572265625, 'timestamp': 77590.89999997616}, {'touchId': 0, 'x': 156.53347778320312, 'y': 437.90478515625, 'timestamp': 77599.39999997616}, {'touchId': 0, 'x': 149.44754028320312, 'y': 446.2857360839844, 'timestamp': 77607.79999998212}, {'touchId': 0, 'x': 143.16183471679688, 'y': 453.9810485839844, 'timestamp': 77616.09999999404}, {'touchId': 0, 'x': 137.29539489746094, 'y': 460.45721435546875, 'timestamp': 77624.39999997616}, {'touchId': 0, 'x': 131.61904907226562, 'y': 466.4382629394531, 'timestamp': 77632.5}, {'touchId': 0, 'x': 126.7808837890625, 'y': 472.0762634277344, 'timestamp': 77641.19999998808}, {'touchId': 0, 'x': 122.13318634033203, 'y': 477.257080078125, 'timestamp': 77649.19999998808}, {'touchId': 0, 'x': 116.76190948486328, 'y': 482.01898193359375, 'timestamp': 77657.89999997616}, {'touchId': 0, 'x': 112.19047546386719, 'y': 486.5524597167969, 'timestamp': 77666.09999999404}, {'touchId': 0, 'x': 109.75223541259766, 'y': 488.6856384277344, 'timestamp': 77674.5}, {'touchId': 0, 'x': 105.63802337646484, 'y': 493.1428527832031, 'timestamp': 77682.79999998212}, {'touchId': 0, 'x': 102.89508819580078, 'y': 497.1808166503906, 'timestamp': 77691.19999998808}, {'touchId': 0, 'x': 100.49516296386719, 'y': 500.1142272949219, 'timestamp': 77699.69999998808}, {'touchId': 0, 'x': 98.43824768066406, 'y': 502.36199951171875, 'timestamp': 77708.5}, {'touchId': 0, 'x': 95.73326110839844, 'y': 505.4858703613281, 'timestamp': 77716.79999998212}, {'touchId': 0, 'x': 95.20014953613281, 'y': 506.20947265625, 'timestamp': 77724.79999998212}, {'touchId': 0, 'x': 94.28571319580078, 'y': 507.1239013671875, 'timestamp': 77733}, {'touchId': 0, 'x': 93.71428680419922, 'y': 507.8095397949219, 'timestamp': 77741.59999999404}, {'touchId': 0, 'x': 93.10491180419922, 'y': 508.3046875, 'timestamp': 77750.19999998808}]"
358c16fd-8593-4db9-ad0f-fa69251ac0af,-,1,25,tl,tl,50,61.482150106327545,False,79375.79999998212,79914.59999999404,80002.39999997616,80002.5,81619.09999999404,"[{'touchId': 0, 'x': 197.63803100585938, 'y': 379.9237365722656, 'timestamp': 79920.69999998808}, {'touchId': 0, 'x': 197.63803100585938, 'y': 379.9237365722656, 'timestamp': 79928.89999997616}, {'touchId': 0, 'x': 197.63803100585938, 'y': 379.9237365722656, 'timestamp': 79937.29999998212}, {'touchId': 0, 'x': 190.85714721679688, 'y': 372.609375, 'timestamp': 79943.89999997616}, {'touchId': 0, 'x': 182.62872314453125, 'y': 363.1239013671875, 'timestamp': 79954}, {'touchId': 0, 'x': 173.33334350585938, 'y': 353.2953796386719, 'timestamp': 79962.29999998212}, {'touchId': 0, 'x': 167.96205139160156, 'y': 348.647705078125, 'timestamp': 79970.69999998808}, {'touchId': 0, 'x': 162.81919860839844, 'y': 344.9144287109375, 'timestamp': 79978.79999998212}, {'touchId': 0, 'x': 157.75222778320312, 'y': 341.98101806640625, 'timestamp': 79987.09999999404}, {'touchId': 0, 'x': 151.2760467529297, 'y': 339.54278564453125, 'timestamp': 79995.39999997616}]"
358c16fd-8593-4db9-ad0f-fa69251ac0af,-,1,26,bl,bl,200,233.97257544628715,False,81621.09999999404,82130.79999998212,82397.69999998808,82398.19999998808,84022.79999998212,"[{'touchId': 0, 'x': 253.561767578125, 'y': 354.5141296386719, 'timestamp': 82142.19999998808}, {'touchId': 0, 'x': 253.561767578125, 'y': 354.5141296386719, 'timestamp': 82150.39999997616}, {'touchId': 0, 'x': 242.85714721679688, 'y': 360.87615966796875, 'timestamp': 82158.39999997616}, {'touchId': 0, 'x': 228.07626342773438, 'y': 366.66668701171875, 'timestamp': 82166.79999998212}, {'touchId': 0, 'x': 217.7522430419922, 'y': 372.8381652832031, 'timestamp': 82175.29999998212}, {'touchId': 0, 'x': 208.1142120361328, 'y': 379.9237365722656, 'timestamp': 82183.89999997616}, {'touchId': 0, 'x': 197.52381896972656, 'y': 388.9144287109375, 'timestamp': 82191.89999997616}, {'touchId': 0, 'x': 187.00967407226562, 'y': 399.4285888671875, 'timestamp': 82200.19999998808}, {'touchId': 0, 'x': 176.87611389160156, 'y': 409.6763610839844, 'timestamp': 82208.59999999404}, {'touchId': 0, 'x': 167.77157592773438, 'y': 420, 'timestamp': 82217}, {'touchId': 0, 'x': 158.9713592529297, 'y': 429.4858703613281, 'timestamp': 82225.39999997616}, {'touchId': 0, 'x': 150.9713592529297, 'y': 438.20947265625, 'timestamp': 82233.59999999404}, {'touchId': 0, 'x': 144.4951629638672, 'y': 445.90478515625, 'timestamp': 82241.59999999404}, {'touchId': 0, 'x': 138.01898193359375, 'y': 453.1808166503906, 'timestamp': 82249.89999997616}, {'touchId': 0, 'x': 131.42857360839844, 'y': 459.7332763671875, 'timestamp': 82258.69999998808}, {'touchId': 0, 'x': 128.3046875, 'y': 463.2001647949219, 'timestamp': 82266.59999999404}, {'touchId': 0, 'x': 122.89508819580078, 'y': 470.05731201171875, 'timestamp': 82274.79999998212}, {'touchId': 0, 'x': 115.23809814453125, 'y': 479.7715759277344, 'timestamp': 82283.29999998212}, {'touchId': 0, 'x': 111.00967407226562, 'y': 485.1428527832031, 'timestamp': 82291.69999998808}, {'touchId': 0, 'x': 108.8761215209961, 'y': 487.88580322265625, 'timestamp': 82300.39999997616}, {'touchId': 0, 'x': 104.53348541259766, 'y': 494.05731201171875, 'timestamp': 82308.09999999404}, {'touchId': 0, 'x': 101.67633819580078, 'y': 499.3143615722656, 'timestamp': 82317.19999998808}, {'touchId': 0, 'x': 99.27604675292969, 'y': 504.19049072265625, 'timestamp': 82325.5}, {'touchId': 0, 'x': 96.95238494873047, 'y': 508.2284240722656, 'timestamp': 82334.19999998808}, {'touchId': 0, 'x': 95.31436157226562, 'y': 511.4665222167969, 'timestamp': 82342.19999998808}, {'touchId': 0, 'x': 94.01897430419922, 'y': 514.0952758789062, 'timestamp': 82350.39999997616}, {'touchId': 0, 'x': 92.99032592773438, 'y': 516, 'timestamp': 82358.89999997616}, {'touchId': 0, 'x': 92.07626342773438, 'y': 517.9426879882812, 'timestamp': 82369}, {'touchId': 0, 'x': 91.16183471679688, 'y': 519.8474731445312, 'timestamp': 82375.69999998808}, {'touchId': 0, 'x': 90.55245971679688, 'y': 521.7905883789062, 'timestamp': 82384.19999998808}, {'touchId': 0, 'x': 90.36198425292969, 'y': 522.1715087890625, 'timestamp': 82391.69999998808}]"
358c16fd-8593-4db9-ad0f-fa69251ac0af,-,1,27,bl,bl,200,227.38002330242074,False,84025.5,84500.59999999404,84756,84756.5,86386.5,"[{'touchId': 0, 'x': 254.9713592529297, 'y': 357.3333435058594, 'timestamp': 84502.89999997616}, {'touchId': 0, 'x': 254.9713592529297, 'y': 357.3333435058594, 'timestamp': 84505.19999998808}, {'touchId': 0, 'x': 254.9713592529297, 'y': 357.3333435058594, 'timestamp': 84514}, {'touchId': 0, 'x': 250.13319396972656, 'y': 359.6570129394531, 'timestamp': 84522}, {'touchId': 0, 'x': 242.6666717529297, 'y': 364.0379638671875, 'timestamp': 84523.59999999404}, {'touchId': 0, 'x': 234.9713592529297, 'y': 366.8571472167969, 'timestamp': 84530}, {'touchId': 0, 'x': 222.09524536132812, 'y': 372.8381652832031, 'timestamp': 84538.09999999404}, {'touchId': 0, 'x': 211.390625, 'y': 380.7239685058594, 'timestamp': 84546.5}, {'touchId': 0, 'x': 199.73326110839844, 'y': 391.4285888671875, 'timestamp': 84554.79999998212}, {'touchId': 0, 'x': 188.3046875, 'y': 403.88580322265625, 'timestamp': 84563.09999999404}, {'touchId': 0, 'x': 178.20945739746094, 'y': 415.6190490722656, 'timestamp': 84571.5}, {'touchId': 0, 'x': 169.18080139160156, 'y': 426.7429504394531, 'timestamp': 84579.89999997616}, {'touchId': 0, 'x': 160.99032592773438, 'y': 436.2667541503906, 'timestamp': 84588.19999998808}, {'touchId': 0, 'x': 153.48587036132812, 'y': 444.45721435546875, 'timestamp': 84596.59999999404}, {'touchId': 0, 'x': 147.00967407226562, 'y': 451.6570129394531, 'timestamp': 84604.79999998212}, {'touchId': 0, 'x': 141.25706481933594, 'y': 458.2477722167969, 'timestamp': 84613.19999998808}, {'touchId': 0, 'x': 135.2760467529297, 'y': 464.609375, 'timestamp': 84621.69999998808}, {'touchId': 0, 'x': 129.10491943359375, 'y': 470.66668701171875, 'timestamp': 84629.89999997616}, {'touchId': 0, 'x': 123.04762268066406, 'y': 476.952392578125, 'timestamp': 84638}, {'touchId': 0, 'x': 117.56175994873047, 'y': 482.7046203613281, 'timestamp': 84646.19999998808}, {'touchId': 0, 'x': 112.19047546386719, 'y': 488.79986572265625, 'timestamp': 84654.59999999404}, {'touchId': 0, 'x': 107.84747314453125, 'y': 495.0476379394531, 'timestamp': 84663.09999999404}, {'touchId': 0, 'x': 103.80952453613281, 'y': 500.647705078125, 'timestamp': 84671.29999998212}, {'touchId': 0, 'x': 100.68563842773438, 'y': 505.29541015625, 'timestamp': 84679.59999999404}, {'touchId': 0, 'x': 98.66667175292969, 'y': 508.7239685058594, 'timestamp': 84688.19999998808}, {'touchId': 0, 'x': 97.02864837646484, 'y': 511.54278564453125, 'timestamp': 84696.59999999404}, {'touchId': 0, 'x': 95.61904907226562, 'y': 513.6763305664062, 'timestamp': 84705.19999998808}, {'touchId': 0, 'x': 94.81919860839844, 'y': 515.0097045898438, 'timestamp': 84713.19999998808}, {'touchId': 0, 'x': 94.0952377319336, 'y': 516.2284545898438, 'timestamp': 84721.69999998808}, {'touchId': 0, 'x': 93.71428680419922, 'y': 517.0286254882812, 'timestamp': 84730.39999997616}, {'touchId': 0, 'x': 93.6000747680664, 'y': 517.2191162109375, 'timestamp': 84738.09999999404}, {'touchId': 0, 'x': 93.6000747680664, 'y': 517.4096069335938, 'timestamp': 84747}, {'touchId': 0, 'x': 93.6000747680664, 'y': 517.5238037109375, 'timestamp': 84755.19999998808}]"
358c16fd-8593-4db9-ad0f-fa69251ac0af,-,1,28,bl,bl,200,236.6338899704336,False,86388.29999998212,86866,87166.5,87167,88782.29999998212,"[{'touchId': 0, 'x': 269.4475402832031, 'y': 348.647705078125, 'timestamp': 86867.09999999404}, {'touchId': 0, 'x': 269.4475402832031, 'y': 348.647705078125, 'timestamp': 86868.39999997616}, {'touchId': 0, 'x': 269.4475402832031, 'y': 348.647705078125, 'timestamp': 86876.39999997616}, {'touchId': 0, 'x': 269.4475402832031, 'y': 348.647705078125, 'timestamp': 86885.19999998808}, {'touchId': 0, 'x': 259.7332763671875, 'y': 353.10491943359375, 'timestamp': 86892.89999997616}, {'touchId': 0, 'x': 247.61904907226562, 'y': 359.1618347167969, 'timestamp': 86901.19999998808}, {'touchId': 0, 'x': 235.46652221679688, 'y': 364.343017578125, 'timestamp': 86909.69999998808}, {'touchId': 0, 'x': 225.7522430419922, 'y': 370.8192138671875, 'timestamp': 86917.89999997616}, {'touchId': 0, 'x': 214.9713592529297, 'y': 378.7046203613281, 'timestamp': 86926.69999998808}, {'touchId': 0, 'x': 209.37127685546875, 'y': 383.3523254394531, 'timestamp': 86934.79999998212}, {'touchId': 0, 'x': 198.20945739746094, 'y': 393.7905578613281, 'timestamp': 86942.89999997616}, {'touchId': 0, 'x': 187.5048370361328, 'y': 405.71429443359375, 'timestamp': 86951}, {'touchId': 0, 'x': 172.53347778320312, 'y': 422.93341064453125, 'timestamp': 86960.19999998808}, {'touchId': 0, 'x': 168.1904754638672, 'y': 428.2667541503906, 'timestamp': 86968.09999999404}, {'touchId': 0, 'x': 159.77157592773438, 'y': 438.0952453613281, 'timestamp': 86976.29999998212}, {'touchId': 0, 'x': 152.38095092773438, 'y': 447.0096740722656, 'timestamp': 86985.09999999404}, {'touchId': 0, 'x': 146.09524536132812, 'y': 455.3143615722656, 'timestamp': 86993.09999999404}, {'touchId': 0, 'x': 141.14285278320312, 'y': 461.7905578613281, 'timestamp': 87001.19999998808}, {'touchId': 0, 'x': 135.8857879638672, 'y': 468.5714416503906, 'timestamp': 87009.39999997616}, {'touchId': 0, 'x': 131.35231018066406, 'y': 474.51416015625, 'timestamp': 87017.89999997616}, {'touchId': 0, 'x': 126.89508819580078, 'y': 480, 'timestamp': 87026.5}, {'touchId': 0, 'x': 122.55245971679688, 'y': 485.0286560058594, 'timestamp': 87034.5}, {'touchId': 0, 'x': 118.59040069580078, 'y': 489.7905578613281, 'timestamp': 87042.69999998808}, {'touchId': 0, 'x': 114.85714721679688, 'y': 494.2477722167969, 'timestamp': 87051.09999999404}, {'touchId': 0, 'x': 111.390625, 'y': 498.3999328613281, 'timestamp': 87059.59999999404}, {'touchId': 0, 'x': 108.38095092773438, 'y': 501.9427185058594, 'timestamp': 87068.39999997616}, {'touchId': 0, 'x': 105.9047622680664, 'y': 504.45721435546875, 'timestamp': 87076.19999998808}, {'touchId': 0, 'x': 103.73326110839844, 'y': 506.8951110839844, 'timestamp': 87085.69999998808}, {'touchId': 0, 'x': 102.28571319580078, 'y': 508.609375, 'timestamp': 87093.19999998808}, {'touchId': 0, 'x': 101.06659698486328, 'y': 509.82855224609375, 'timestamp': 87101.69999998808}, {'touchId': 0, 'x': 100.2667465209961, 'y': 510.93341064453125, 'timestamp': 87109.89999997616}, {'touchId': 0, 'x': 99.58110046386719, 'y': 511.9620666503906, 'timestamp': 87117.79999998212}, {'touchId': 0, 'x': 99.27604675292969, 'y': 512.3809814453125, 'timestamp': 87126.19999998808}, {'touchId': 0, 'x': 99.04762268066406, 'y': 512.6856689453125, 'timestamp': 87134.5}, {'touchId': 0, 'x': 98.97135925292969, 'y': 512.7619018554688, 'timestamp': 87143}, {'touchId': 0, 'x': 98.97135925292969, 'y': 512.7619018554688, 'timestamp': 87151.59999999404}, {'touchId': 0, 'x': 98.97135925292969, 'y': 512.7619018554688, 'timestamp': 87160.19999998808}]"
358c16fd-8593-4db9-ad0f-fa69251ac0af,-,1,29,br,br,50,74.5258802248463,False,88785.79999998212,89265.29999998212,89355.5,89355.59999999404,89972.09999999404,"[{'touchId': 0, 'x': 231.73326110839844, 'y': 415.84747314453125, 'timestamp': 89267.59999999404}, {'touchId': 0, 'x': 231.73326110839844, 'y': 415.84747314453125, 'timestamp': 89272.59999999404}, {'touchId': 0, 'x': 231.73326110839844, 'y': 415.84747314453125, 'timestamp': 89280.89999997616}, {'touchId': 0, 'x': 234.9713592529297, 'y': 418.2477722167969, 'timestamp': 89289.19999998808}, {'touchId': 0, 'x': 240.609375, 'y': 421.9047546386719, 'timestamp': 89293.09999999404}, {'touchId': 0, 'x': 246.4761962890625, 'y': 425.257080078125, 'timestamp': 89297.59999999404}, {'touchId': 0, 'x': 258.3999328613281, 'y': 432.2284240722656, 'timestamp': 89305.69999998808}, {'touchId': 0, 'x': 266.8192138671875, 'y': 439.5048522949219, 'timestamp': 89314.09999999404}, {'touchId': 0, 'x': 273.8284912109375, 'y': 444.8761291503906, 'timestamp': 89322.39999997616}, {'touchId': 0, 'x': 280.9903259277344, 'y': 448.8381652832031, 'timestamp': 89330.59999999404}, {'touchId': 0, 'x': 288.19049072265625, 'y': 451.84747314453125, 'timestamp': 89339}, {'touchId': 0, 'x': 295.4665222167969, 'y': 454.4761962890625, 'timestamp': 89347.19999998808}]"
358c16fd-8593-4db9-ad0f-fa69251ac0af,-,1,30,tl,tl,50,84.78146064526763,False,89974.59999999404,90487,90603.5,90603.59999999404,92219.89999997616,"[{'touchId': 0, 'x': 190.85714721679688, 'y': 369.6763610839844, 'timestamp': 90488.5}, {'touchId': 0, 'x': 190.85714721679688, 'y': 369.6763610839844, 'timestamp': 90496.59999999404}, {'touchId': 0, 'x': 190.85714721679688, 'y': 369.6763610839844, 'timestamp': 90504.59999999404}, {'touchId': 0, 'x': 190.85714721679688, 'y': 369.6763610839844, 'timestamp': 90513}, {'touchId': 0, 'x': 188.609375, 'y': 366.2477722167969, 'timestamp': 90521.39999997616}, {'touchId': 0, 'x': 185.37127685546875, 'y': 359.96209716796875, 'timestamp': 90523.5}, {'touchId': 0, 'x': 181.33334350585938, 'y': 353.2953796386719, 'timestamp': 90529.69999998808}, {'touchId': 0, 'x': 172.91444396972656, 'y': 340.952392578125, 'timestamp': 90538.09999999404}, {'touchId': 0, 'x': 165.14285278320312, 'y': 333.67633056640625, 'timestamp': 90546.29999998212}, {'touchId': 0, 'x': 157.25706481933594, 'y': 327.27606201171875, 'timestamp': 90554.59999999404}, {'touchId': 0, 'x': 151.390625, 'y': 321.9427185058594, 'timestamp': 90563}, {'touchId': 0, 'x': 146.62872314453125, 'y': 317.4858703613281, 'timestamp': 90571.29999998212}, {'touchId': 0, 'x': 140.76190185546875, 'y': 313.8284912109375, 'timestamp': 90579.79999998212}, {'touchId': 0, 'x': 135.390625, 'y': 311.6953125, 'timestamp': 90588.09999999404}, {'touchId': 0, 'x': 129.18080139160156, 'y': 311.5048522949219, 'timestamp': 90596.19999998808}]"
358c16fd-8593-4db9-ad0f-fa69251ac0af,-,1,31,tr,tr,200,254.94432330277394,False,92221.79999998212,92701.79999998212,93024.39999997616,93024.89999997616,93642.69999998808,"[{'touchId': 0, 'x': 166.9713592529297, 'y': 425.4475402832031, 'timestamp': 92704.29999998212}, {'touchId': 0, 'x': 166.9713592529297, 'y': 425.4475402832031, 'timestamp': 92710.19999998808}, {'touchId': 0, 'x': 166.9713592529297, 'y': 425.4475402832031, 'timestamp': 92718.5}, {'touchId': 0, 'x': 166.9713592529297, 'y': 425.4475402832031, 'timestamp': 92726.79999998212}, {'touchId': 0, 'x': 166.9713592529297, 'y': 425.4475402832031, 'timestamp': 92734.89999997616}, {'touchId': 0, 'x': 166.9713592529297, 'y': 425.4475402832031, 'timestamp': 92743.29999998212}, {'touchId': 0, 'x': 169.37127685546875, 'y': 421.7905578613281, 'timestamp': 92751.59999999404}, {'touchId': 0, 'x': 173.63803100585938, 'y': 416.343017578125, 'timestamp': 92754.59999999404}, {'touchId': 0, 'x': 178.89511108398438, 'y': 410.05731201171875, 'timestamp': 92759.79999998212}, {'touchId': 0, 'x': 192.76190185546875, 'y': 394.0952453613281, 'timestamp': 92768.29999998212}, {'touchId': 0, 'x': 205.25706481933594, 'y': 383.3523254394531, 'timestamp': 92776.5}, {'touchId': 0, 'x': 215.92373657226562, 'y': 373.1428527832031, 'timestamp': 92785}, {'touchId': 0, 'x': 228.07626342773438, 'y': 361.10491943359375, 'timestamp': 92793.39999997616}, {'touchId': 0, 'x': 241.52381896972656, 'y': 348.952392578125, 'timestamp': 92801.69999998808}, {'touchId': 0, 'x': 254.8950958251953, 'y': 337.71429443359375, 'timestamp': 92809.79999998212}, {'touchId': 0, 'x': 268.0379638671875, 'y': 327.2001647949219, 'timestamp': 92818.09999999404}, {'touchId': 0, 'x': 280.609375, 'y': 317.7905578613281, 'timestamp': 92826.5}, {'touchId': 0, 'x': 291.27606201171875, 'y': 309.18084716796875, 'timestamp': 92834.69999998808}, {'touchId': 0, 'x': 301.257080078125, 'y': 301.9047546386719, 'timestamp': 92843.09999999404}, {'touchId': 0, 'x': 309.6380310058594, 'y': 294.0952453613281, 'timestamp': 92851.39999997616}, {'touchId': 0, 'x': 318.7429504394531, 'y': 286.32366943359375, 'timestamp': 92859.89999997616}, {'touchId': 0, 'x': 327.23809814453125, 'y': 279.6190490722656, 'timestamp': 92868}, {'touchId': 0, 'x': 333.71429443359375, 'y': 274.05731201171875, 'timestamp': 92876.29999998212}, {'touchId': 0, 'x': 338.97137451171875, 'y': 269.71429443359375, 'timestamp': 92884.69999998808}, {'touchId': 0, 'x': 342.5141296386719, 'y': 266.7808837890625, 'timestamp': 92893.19999998808}, {'touchId': 0, 'x': 345.1428527832031, 'y': 264.8381652832031, 'timestamp': 92901.79999998212}, {'touchId': 0, 'x': 346.8571472167969, 'y': 263.3523254394531, 'timestamp': 92910.29999998212}, {'touchId': 0, 'x': 347.6953125, 'y': 262.62872314453125, 'timestamp': 92918.39999997616}, {'touchId': 0, 'x': 348.609375, 'y': 261.8284912109375, 'timestamp': 92927}, {'touchId': 0, 'x': 349.71429443359375, 'y': 261.0286560058594, 'timestamp': 92935.39999997616}, {'touchId': 0, 'x': 350.01898193359375, 'y': 260.7239685058594, 'timestamp': 92943.79999998212}, {'touchId': 0, 'x': 350.2094421386719, 'y': 260.609375, 'timestamp': 92951.89999997616}, {'touchId': 0, 'x': 350.93341064453125, 'y': 260.19049072265625, 'timestamp': 92960.79999998212}, {'touchId': 0, 'x': 351.0096740722656, 'y': 260.1142272949219, 'timestamp': 92968.29999998212}, {'touchId': 0, 'x': 351.54278564453125, 'y': 259.8095397949219, 'timestamp': 92977}, {'touchId': 0, 'x': 351.9237365722656, 'y': 259.5048522949219, 'timestamp': 92985.29999998212}, {'touchId': 0, 'x': 352.76190185546875, 'y': 259.2760314941406, 'timestamp': 92993}, {'touchId': 0, 'x': 354.1715087890625, 'y': 258.9713439941406, 'timestamp': 93001.69999998808}, {'touchId': 0, 'x': 356.4952087402344, 'y': 258.28570556640625, 'timestamp': 93009.89999997616}, {'touchId': 0, 'x': 358.93341064453125, 'y': 257.67633056640625, 'timestamp': 93019.09999999404}]"
358c16fd-8593-4db9-ad0f-fa69251ac0af,-,1,32,br,br,50,86.58334967891902,False,93645.79999998212,94101.09999999404,94215.89999997616,94216,94831.69999998808,"[{'touchId': 0, 'x': 237.06658935546875, 'y': 420.5714416503906, 'timestamp': 94108.29999998212}, {'touchId': 0, 'x': 237.06658935546875, 'y': 420.5714416503906, 'timestamp': 94116.09999999404}, {'touchId': 0, 'x': 237.06658935546875, 'y': 420.5714416503906, 'timestamp': 94124.39999997616}, {'touchId': 0, 'x': 237.06658935546875, 'y': 420.5714416503906, 'timestamp': 94132.59999999404}, {'touchId': 0, 'x': 247.8095245361328, 'y': 430.5904235839844, 'timestamp': 94140.89999997616}, {'touchId': 0, 'x': 259.3523254394531, 'y': 441.9427185058594, 'timestamp': 94149.39999997616}, {'touchId': 0, 'x': 267.84747314453125, 'y': 451.6570129394531, 'timestamp': 94157.5}, {'touchId': 0, 'x': 273.561767578125, 'y': 457.40960693359375, 'timestamp': 94166}, {'touchId': 0, 'x': 279.0855712890625, 'y': 462.66668701171875, 'timestamp': 94174.5}, {'touchId': 0, 'x': 286.2477722167969, 'y': 467.6570129394531, 'timestamp': 94182.89999997616}, {'touchId': 0, 'x': 291.23809814453125, 'y': 471.6953125, 'timestamp': 94190.89999997616}, {'touchId': 0, 'x': 296.6856384277344, 'y': 475.7332763671875, 'timestamp': 94199.09999999404}, {'touchId': 0, 'x': 300.5334777832031, 'y': 479.4665222167969, 'timestamp': 94207.5}]"
358c16fd-8593-4db9-ad0f-fa69251ac0af,-,1,33,br,br,50,94.91812107097023,False,94834.29999998212,95262.19999998808,95366.69999998808,95366.89999997616,95988.39999997616,"[{'touchId': 0, 'x': 250.13319396972656, 'y': 417.1428527832031, 'timestamp': 95263.39999997616}, {'touchId': 0, 'x': 250.13319396972656, 'y': 417.1428527832031, 'timestamp': 95272.5}, {'touchId': 0, 'x': 250.13319396972656, 'y': 417.1428527832031, 'timestamp': 95280.79999998212}, {'touchId': 0, 'x': 254.7808837890625, 'y': 421.2953796386719, 'timestamp': 95289.09999999404}, {'touchId': 0, 'x': 260.647705078125, 'y': 426.7429504394531, 'timestamp': 95292.09999999404}, {'touchId': 0, 'x': 265.9047546386719, 'y': 432.1142272949219, 'timestamp': 95297.59999999404}, {'touchId': 0, 'x': 276.4189147949219, 'y': 442.36199951171875, 'timestamp': 95305.89999997616}, {'touchId': 0, 'x': 283.54278564453125, 'y': 449.9427185058594, 'timestamp': 95314}, {'touchId': 0, 'x': 289.10491943359375, 'y': 454.3999328613281, 'timestamp': 95322.5}, {'touchId': 0, 'x': 296.0762634277344, 'y': 459.4285888671875, 'timestamp': 95330.59999999404}, {'touchId': 0, 'x': 302.8571472167969, 'y': 464.19049072265625, 'timestamp': 95339}, {'touchId': 0, 'x': 310.7429504394531, 'y': 468.952392578125, 'timestamp': 95347.19999998808}, {'touchId': 0, 'x': 317.2191162109375, 'y': 473.5238037109375, 'timestamp': 95355.59999999404}, {'touchId': 0, 'x': 323.0855712890625, 'y': 477.8668212890625, 'timestamp': 95363.89999997616}]"
